object_id,disposition,orbital_period,transit_duration,transit_depth_ppm,planet_radius,stellar_temp,stellar_logg,stellar_radius,mission,,,,,,,,,
TOI 3816.01,CANDIDATE,1.0358225,1.191,6610,10.1292,6180,4.4,1.14,TESS,,,,,,,,,
TOI 3817.01,CANDIDATE,4.8504819,4.9957058,6852.335047,17.4413086,6313,3.9,2.05899,TESS,,,,,,,,,
TOI 3818.01,CANDIDATE,3.2371501,3.3511315,10146.68371,13.8548638,5800.1,4.19,1.35302,TESS,,,,,,,,,
TOI 3819.01,CONFIRMED,3.244299,2.6887498,5692.004831,12.9273057,5999,4.1,1.5585901,TESS,,,,,,,,,
TOI 382.01,FALSE POSITIVE,0.4568,0.548,3428.7,6.64264,5777,4.35,1.03,TESS,,,,,,,,,
TOI 3820.01,CANDIDATE,5.4290781,3.1018506,7391.608477,24.5471729,6403,4.01,1.86967,TESS,,,,,,,,,
TOI 3821.01,CANDIDATE,2.5972551,2.7403458,9907.481427,23.7348191,7054,3.98,2.1075301,TESS,,,,,,,,,
TOI 3822.01,CANDIDATE,3.1235179,2.7145235,15459.80276,13.2914966,5376,4.37,1.04447,TESS,,,,,,,,,
TOI 3825.01,FALSE POSITIVE,7.1404043,1.719,8300,10.5731,5886.6,4.38,1.11,TESS,,,,,,,,,
TOI 3829.01,CANDIDATE,2.9150294,2.819,13530,12.8379,5385,4.33,1.08,TESS,,,,,,,,,
TOI 3830.01,CANDIDATE,3.2493152,1.849,9260,10.3587,5371.2,4.37,1.04,TESS,,,,,,,,,
TOI 3832.01,CANDIDATE,24.0819851,4.032,7830,9.42632,5952,4.43,1.05,TESS,,,,,,,,,
TOI 3835.01,CANDIDATE,1.3460633,1.829,15780,14.2662,5788.7,4.38,1.09,TESS,,,,,,,,,
TOI 3837.01,CONFIRMED,11.8886495,4.803,7800,11.0233,5773.9,4.28,1.21,TESS,,,,,,,,,
TOI 3839.01,CANDIDATE,3.0193545,1.345,2360,14.357,6341,4.23,1.42,TESS,,,,,,,,,
TOI 384.01,FALSE POSITIVE,9.30734,4.683,42774.4,30.7623,5819,4.34,1.35,TESS,,,,,,,,,
TOI 3840.01,CANDIDATE,3.6217624,2.963,6140,10.1723,5788,4.24,1.28,TESS,,,,,,,,,
TOI 3841.01,CANDIDATE,4.1124956,1.9071145,5537.325077,12.4396125,6145,4.07,1.64364,TESS,,,,,,,,,
TOI 3842.01,CANDIDATE,3.6566206,2.557,21730,13.587,4489.2,4.37,0.91,TESS,,,,,,,,,
TOI 3845.01,FALSE POSITIVE,2.1461672,1.942,14110,16.91,6046,4.19,1.41,TESS,,,,,,,,,
TOI 3846.01,CANDIDATE,1.540776,1.705,27310,13.3674,4234,4.49,0.77,TESS,,,,,,,,,
TOI 3847.01,CANDIDATE,11.0783748,2.673,9060,10.2336,5623,4.39,1.06,TESS,,,,,,,,,
TOI 3848.01,CANDIDATE,15.9544918,3.742,12480,9.88117,4798,4.51,0.82,TESS,,,,,,,,,
TOI 3849.01,CANDIDATE,1.2220437,1.871,20110,14.8723,5196,4.38,1,TESS,,,,,,,,,
TOI 3850.01,CANDIDATE,14.4832964,4.696,10870,13.2087,6039,4.47,1.02,TESS,,,,,,,,,
TOI 3851.01,CANDIDATE,3.383466,2.746,1400,4.68953,5838,4.28,1.23,TESS,,,,,,,,,
TOI 3852.01,CANDIDATE,16.1020097,3.871,22600,13.9974,6010,4.56,0.92,TESS,,,,,,,,,
TOI 3853.01,CANDIDATE,5.6922342,2.975,1550,4.57552,5648,4.34,1.12,TESS,,,,,,,,,
TOI 3854.01,CANDIDATE,3.2693612,2.029,10790,9.96136,5814,4.52,0.93,TESS,,,,,,,,,
TOI 3855.01,CANDIDATE,3.4952497,1.745,19250,12.6528,4304.8,4.36,0.9,TESS,,,,,,,,,
TOI 3856.01,CANDIDATE,2.0436029,1.513,12980,13.3605,5568,4.32,1.13,TESS,,,,,,,,,
TOI 3857.01,CANDIDATE,3.2956376,2.487,20300,12.4635,4646.6,4.44,0.86,TESS,,,,,,,,,
TOI 3858.01,CANDIDATE,16.5968329,4.395,1750,4.85367,6329,4.41,1.16,TESS,,,,,,,,,
TOI 386.01,CANDIDATE,5.1119781,1.413,1415,10.6694,8562,3.91,2.67,TESS,,,,,,,,,
TOI 3860.01,CANDIDATE,3.0012386,3.164,13660,14.4673,6331,4.37,1.21,TESS,,,,,,,,,
TOI 3861.01,CANDIDATE,1.7763987,0.638,5670,10.8531,4899.3,4.5,0.84,TESS,,,,,,,,,
TOI 3862.01,CANDIDATE,1.5574603,1.272,3900,6.15317,5564.4,4.46,0.93,TESS,,,,,,,,,
TOI 3863.01,CANDIDATE,10.9543562,4.737,8770,9.03653,5542.4,4.46,0.96,TESS,,,,,,,,,
TOI 3866.01,CANDIDATE,2.1371195,2.38,15620,13.2766,5570,4.41,1.03,TESS,,,,,,,,,
TOI 3867.01,CANDIDATE,5.7310859,1.693,10870,11.8502,5552.1,4.37,1.07,TESS,,,,,,,,,
TOI 3868.01,CANDIDATE,18.565813,3.82,9420,7.83236,4671,4.51,0.79,TESS,,,,,,,,,
TOI 387.01,FALSE POSITIVE,4.155,2.807,4900,11.0678,6270,4.14,1.57,TESS,,,,,,,,,
TOI 3870.01,CANDIDATE,2.6292572,1.582,3790,8.44711,5933,4.21,1.35,TESS,,,,,,,,,
TOI 3871.01,CANDIDATE,4.754432,2.147,13130,11.4372,5491.7,4.47,0.94,TESS,,,,,,,,,
TOI 3872.01,CANDIDATE,4.4100654,2.362,6450,8.08157,5726,4.46,0.99,TESS,,,,,,,,,
TOI 3873.01,CANDIDATE,3.8951475,1.386,8970,14.6884,6071,4.15,1.48,TESS,,,,,,,,,
TOI 3874.01,CANDIDATE,5.5822739,1.463,7390,11.6541,5997,4.29,1.25,TESS,,,,,,,,,
TOI 3875.01,CANDIDATE,6.0835972,2.133,8460,12.0351,5579,4.25,1.22,TESS,,,,,,,,,
TOI 3876.01,CANDIDATE,6.5846694,2.572,22460,14.5999,5852,4.49,0.97,TESS,,,,,,,,,
TOI 3877.01,CANDIDATE,4.1225477,2.206,5760,12.0574,5662.2,4.06,1.55,TESS,,,,,,,,,
TOI 3878.01,CANDIDATE,0.8377576,1.074,1410,6.706,6322.5,4.13,1.6,TESS,,,,,,,,,
TOI 3879.01,CANDIDATE,4.8104679,2.547,1940,4.19665,5332.3,4.47,0.92,TESS,,,,,,,,,
TOI 388.01,CANDIDATE,2.9036816,5.0469369,4642.274915,14.913823,6059,3.92334,2.14325,TESS,,,,,,,,,
TOI 3880.01,CANDIDATE,2.1614819,1.076,6340,8.10367,4501,4.41,0.87,TESS,,,,,,,,,
TOI 3881.01,CANDIDATE,3.3401814,2.452,4960,8.19874,5508.5,4.31,1.14,TESS,,,,,,,,,
TOI 3883.01,FALSE POSITIVE,7.0080817,3.179,14900,13.1807,6307,4.48,1.06,TESS,,,,,,,,,
TOI 3884.01,CONFIRMED,4.5445569,1.462,30740,5.7177,3192,4.92,0.3,TESS,,,,,,,,,
TOI 3887.01,CANDIDATE,4.2441117,3.771,7540,14.06,6034,4.1,1.57,TESS,,,,,,,,,
TOI 3888.01,CANDIDATE,5.3298577,1.95,9330,8.01139,4773,4.52,0.8,TESS,,,,,,,,,
TOI 3889.01,CANDIDATE,2.5228506,2.15,21300,12.9082,5294,4.56,0.84,TESS,,,,,,,,,
TOI 389.01,FALSE POSITIVE,13.45913,3.428,2579.32,7.68909,6457.7,4.43,1.38,TESS,,,,,,,,,
TOI 3890.01,FALSE POSITIVE,0.6203033,1.031,1390,7.82821,6294,4.03,1.78,TESS,,,,,,,,,
TOI 3891.01,CANDIDATE,2.7694074,2.692,1010,3.02805,5269.6,4.44,0.94,TESS,,,,,,,,,
TOI 3892.01,CANDIDATE,4.5808535,3.488,11480,12.4319,5528.7,4.31,1.14,TESS,,,,,,,,,
TOI 3893.01,CANDIDATE,9.0576962,2.37,3430,4.28974,4485,4.57,0.72,TESS,,,,,,,,,
TOI 3894.01,CONFIRMED,4.3345378,3.336,10000,14.3572,6314.8,4.21,1.43,TESS,,,,,,,,,
TOI 3895.01,CANDIDATE,6.6713748,3.299,7480,9.63035,5614.5,4.35,1.11,TESS,,,,,,,,,
TOI 3896.01,CANDIDATE,4.3773113,2.329,1430,2.97425,5127,4.63,0.75,TESS,,,,,,,,,
TOI 3898.01,CANDIDATE,8.6789911,3.865,9700,11.1545,5693.8,4.35,1.12,TESS,,,,,,,,,
TOI 3899.01,CANDIDATE,5.2077671,2.369,850,2.66176,5522.5,4.5,0.92,TESS,,,,,,,,,
TOI 390.01,FALSE POSITIVE,1.470258,1.126,2700,12.2412,6321.46,4.1984,1.08,TESS,,,,,,,,,
TOI 3901.01,CANDIDATE,9.546972,2.112,17300,12.4743,5834,4.54,0.91,TESS,,,,,,,,,
TOI 3902.01,CANDIDATE,2.9406027,1.167,9820,10.835,5464.2,4.44,0.97,TESS,,,,,,,,,
TOI 3903.01,CANDIDATE,14.8496574,4.287,8710,9.3235,5296.6,4.43,0.96,TESS,,,,,,,,,
TOI 3905.01,CANDIDATE,5.3599361,3.407,11350,11.2314,5933,4.43,1.04,TESS,,,,,,,,,
TOI 3907.01,CANDIDATE,1.7213564,2.035,11890,10.674,5072,4.42,0.95,TESS,,,,,,,,,
TOI 3909.01,CANDIDATE,3.5115357,3.527,9290,12.81,5490.8,4.16,1.35,TESS,,,,,,,,,
TOI 391.01,CANDIDATE,1.9550932,1.78762,19634.99087,13.1406834,5400,4.53926,0.873418,TESS,,,,,,,,,
TOI 3910.01,CANDIDATE,5.7158895,2.437,22050,12.3206,5224,4.56,0.82,TESS,,,,,,,,,
TOI 3911.01,CANDIDATE,9.3517097,2.682,1590,3.52814,5298.6,4.52,0.86,TESS,,,,,,,,,
TOI 3912.01,CONFIRMED,3.4936188,3.355,9730,14.2355,5779.5,4.15,1.42,TESS,,,,,,,,,
TOI 3913.01,CANDIDATE,4.0384773,1.185,8110,7.98387,4180.4,4.42,0.83,TESS,,,,,,,,,
TOI 3914.01,FALSE POSITIVE,6.7136512,3.541,11490,12.5036,6179.1,4.39,1.15,TESS,,,,,,,,,
TOI 3915.01,CANDIDATE,2.2012625,2.175,25690,13.6145,5177.8,4.56,0.81,TESS,,,,,,,,,
TOI 3916.01,CANDIDATE,3.4014954,1.959,7370,9.32202,6005,4.43,1.06,TESS,,,,,,,,,
TOI 3918.01,CANDIDATE,3.0654283,2.194,5850,10.6174,5236,4.12,1.35,TESS,,,,,,,,,
TOI 3919.01,CONFIRMED,7.4332642,3.051,6000,10.213,6227,4.28,1.32,TESS,,,,,,,,,
TOI 3921.01,FALSE POSITIVE,23.2556119,7.878,35720,14.4434,4742,4.6,0.73,TESS,,,,,,,,,
TOI 3922.01,CANDIDATE,3.8960617,1.734,22610,12.1401,5247,4.59,0.8,TESS,,,,,,,,,
TOI 3924.01,FALSE POSITIVE,2.0474832,3.159,6790,14.3474,6791,4.57,1.04,TESS,,,,,,,,,
TOI 3925.01,FALSE POSITIVE,3.0330919,4.043,1280,7.40327,7471,4.01,2.14,TESS,,,,,,,,,
TOI 3927.01,CANDIDATE,4.4921154,3.108,19562,14.9094,5353,4.34,1.08,TESS,,,,,,,,,
TOI 3928.01,CANDIDATE,2.2035349,2.573,7570,13.3861,6141,4.14,1.52,TESS,,,,,,,,,
TOI 3929.01,CANDIDATE,3.4608812,3.608,16514,19.0253,5695,4.08,1.52,TESS,,,,,,,,,
TOI 393.01,FALSE POSITIVE,2.49221,1.605,1480,1.71311,3450,4.78,0.45,TESS,,,,,,,,,
TOI 3931.01,CANDIDATE,7.6644,4.1888923,8534.563836,9.9098801,5694,4.41,1.04215,TESS,,,,,,,,,
TOI 3933.01,CANDIDATE,1.97549,2.409,5457,17.6764,8523,3.98,2.46,TESS,,,,,,,,,
TOI 3934.01,CANDIDATE,11.7512673,2.143,7683,17.4049,6571,4.12,1.68,TESS,,,,,,,,,
TOI 3937.01,CANDIDATE,1.6923573,1.9912433,20172.9324,12.7696702,5287,4.5,0.88876,TESS,,,,,,,,,
TOI 3938.01,FALSE POSITIVE,2.8778095,2.824,4830,7.35828,6131,4.46,1.05,TESS,,,,,,,,,
TOI 3939.01,CANDIDATE,2.3466472,1.957,25278,12.2268,4477,4.53,0.75,TESS,,,,,,,,,
TOI 3940.01,CANDIDATE,3.4895723,2.378,32560,12.9484,4315,4.57,0.71,TESS,,,,,,,,,
TOI 3941.01,CANDIDATE,2.8817718,2.842,13332,14.8764,6137,4.23,1.38,TESS,,,,,,,,,
TOI 3942.01,CANDIDATE,3.1082514,1.5649451,5659.468688,13.7608011,6413,4.17,1.5486799,TESS,,,,,,,,,
TOI 3943.01,CANDIDATE,5.5613023,5.64,2200,10.4506,5607,3.72,2.27,TESS,,,,,,,,,
TOI 3945.01,CANDIDATE,4.4638411,1.556,3791,9.59744,5472,4.11,1.42,TESS,,,,,,,,,
TOI 3946.01,CANDIDATE,5.7033411,3.039,14730,15.2151,5933,4.28,1.24,TESS,,,,,,,,,
TOI 3947.01,CANDIDATE,6.7716021,6.279,4580,16.5311,6136,3.67,2.62,TESS,,,,,,,,,
TOI 3948.01,FALSE POSITIVE,2.1176601,3.591,2000,5.16544,5814,4.56,0.89,TESS,,,,,,,,,
TOI 3949.01,CANDIDATE,2.2297524,2.498,8798,10.5562,5846,4.32,1.17,TESS,,,,,,,,,
TOI 3950.01,CANDIDATE,3.4488281,3.091,14430,15.6361,5994,4.27,1.27,TESS,,,,,,,,,
TOI 3951.01,CANDIDATE,2.1861455,2.42,8780,11.5599,5342,4.22,1.24,TESS,,,,,,,,,
TOI 3952.01,CANDIDATE,2.9897732,3.06,12893,17.6166,6786,4.21,1.57,TESS,,,,,,,,,
TOI 3954.01,CANDIDATE,3.4043154,0.805,9317,20.3568,5833,4.46,1,TESS,,,,,,,,,
TOI 3955.01,CANDIDATE,3.1274951,2.5639391,13633.91673,17.6985303,6457,4.25,1.41321,TESS,,,,,,,,,
TOI 3956.01,CANDIDATE,2.6686464,1.249,7370,12.9106,5227,4.48,0.9,TESS,,,,,,,,,
TOI 3957.01,FALSE POSITIVE,1.5891628,1.576,3550,12.5934,6227,3.91,2,TESS,,,,,,,,,
TOI 3958.01,CANDIDATE,12.0031646,5.2145528,5497.300196,10.9265063,6362,4.25,1.40388,TESS,,,,,,,,,
TOI 3959.01,CANDIDATE,3.8426038,2.022,5880,12.7873,7032,4.19,1.66,TESS,,,,,,,,,
TOI 396.01,CONFIRMED,5.9739124,3.1235464,232.5621027,2.3917735,6308.31,4.438,1.2845,TESS,,,,,,,,,
TOI 396.02,CONFIRMED,3.58529,2.495,180,1.77141,6308.31,4.438,1.28,TESS,,,,,,,,,
TOI 396.03,CONFIRMED,11.2304605,3.6009978,208.629137,2.0754665,6308.31,4.438,1.2845,TESS,,,,,,,,,
TOI 3960.01,CANDIDATE,3.2399875,2.749,18440,13.613,5521,4.45,0.97,TESS,,,,,,,,,
TOI 3962.01,CANDIDATE,3.3501179,1.651,4066,17.5987,6238,3.7,2.57,TESS,,,,,,,,,
TOI 3963.01,CANDIDATE,6.2329571,3.043,2367,14.2956,6016,4.1,1.55,TESS,,,,,,,,,
TOI 3965.01,CANDIDATE,4.7253516,5.123,7817,17.6483,7220,3.98,2.15,TESS,,,,,,,,,
TOI 3967.01,CANDIDATE,4.6709424,0.101,870,21.2461,7211,4.14,1.79,TESS,,,,,,,,,
TOI 397.01,FALSE POSITIVE,1.5464949,1.101,930,3.7295,5973.5,3.89,1.14,TESS,,,,,,,,,
TOI 3970.01,CANDIDATE,10.6001229,5.375,6115,10.601,5647,4.08,1.51,TESS,,,,,,,,,
TOI 3972.01,CANDIDATE,10.511362,3.112,16120,11.935,5908,4.54,0.92,TESS,,,,,,,,,
TOI 3974.01,CANDIDATE,1.7922888,1.622,18880,12.6983,5095.7,4.47,0.89,TESS,,,,,,,,,
TOI 3975.01,FALSE POSITIVE,9.4258906,2.406,4450,9.65497,4507,4.64,0.67,TESS,,,,,,,,,
TOI 3976.01,CONFIRMED,6.6080989,3.928,6740,12.1125,5993,4.12,1.5,TESS,,,,,,,,,
TOI 3977.01,CANDIDATE,23.2547644,7.935,9410,10.7553,5627,4.55,0.88,TESS,,,,,,,,,
TOI 3978.01,CANDIDATE,3.5472157,4.503,6550,16.293,5548,3.82,2.02,TESS,,,,,,,,,
TOI 3979.01,FALSE POSITIVE,2.041659,3.521,3230,8.90978,6806,4.22,1.56,TESS,,,,,,,,,
TOI 398.01,CANDIDATE,1.3600283,2.1652751,19427.69447,13.0911813,5500,4.48298,0.933975,TESS,,,,,,,,,
TOI 3980.01,CANDIDATE,3.6089193,2.255,5318,17.0677,5854,4.04,1.63,TESS,,,,,,,,,
TOI 3981.01,FALSE POSITIVE,2.2437501,3.821,2880,10.0826,7209,4.06,1.96,TESS,,,,,,,,,
TOI 3982.01,CANDIDATE,5.3438948,4.139,6479,16.9428,7469,3.95,2.3,TESS,,,,,,,,,
TOI 3984.01,CONFIRMED,4.3533211,1.894,21740,7.17236,3422,4.77,0.46,TESS,,,,,,,,,
TOI 3988.01,CANDIDATE,2.8744227,4.081,5002,13.3953,6334,3.86,2.17,TESS,,,,,,,,,
TOI 399.01,FALSE POSITIVE,1.5716819,1.9672248,743.4097278,4.5091786,4752.8,4.37,0.982066,TESS,,,,,,,,,
TOI 3990.01,FALSE POSITIVE,5.8423636,2.416,2280,18.7395,8648,3.6,3.85,TESS,,,,,,,,,
TOI 3994.01,FALSE POSITIVE,3.8974136,2.061,1990,6.8757,6827,4.25,1.51,TESS,,,,,,,,,
TOI 3996.01,FALSE POSITIVE,17.2045725,4.987,3770,21.5086,6278,4.03,1.77,TESS,,,,,,,,,
TOI 3997.01,CANDIDATE,3.4600026,1.827,8214,17.6761,5997,4.21,1.37,TESS,,,,,,,,,
TOI 3998.01,CANDIDATE,1.81451,1.746,12864,13.3431,5696,4.31,1.17,TESS,,,,,,,,,
TOI 3999.01,FALSE POSITIVE,4.112385,3.474,2110,9.65749,5659,3.78,2.14,TESS,,,,,,,,,
TOI 400.01,CANDIDATE,3.6344447,3.871,9230,14.25,6272,4.25771,1.42,TESS,,,,,,,,,
TOI 4000.01,CANDIDATE,3.7027104,3.572,12813,21.058,7493,4.12,1.9,TESS,,,,,,,,,
TOI 4001.01,CANDIDATE,4.8982659,2.874,2055,4.84123,5696,4.37,1.09,TESS,,,,,,,,,
TOI 4002.01,FALSE POSITIVE,3.3378852,3.261,5564,19.0038,6274,3.86,2.15,TESS,,,,,,,,,
TOI 4003.01,CANDIDATE,3.9606593,3.442,5810,10.7218,6647,4.29,1.4,TESS,,,,,,,,,
TOI 4005.01,FALSE POSITIVE,3.8471662,2.214,1770,7.48475,5115,3.91,1.69,TESS,,,,,,,,,
TOI 4007.01,CANDIDATE,4.5432349,3.609,12236,12.5868,7998,4.6,1.16,TESS,,,,,,,,,
TOI 4008.01,FALSE POSITIVE,2.8278059,2.174,650,4.22619,6603,4.16,1.62,TESS,,,,,,,,,
TOI 4009.01,CANDIDATE,4.3271416,2.382,5340,14.5369,5994,3.92,1.91,TESS,,,,,,,,,
TOI 401.01,FALSE POSITIVE,2.48548,2.621,160,1.28248,5928,4.48,0.96,TESS,,,,,,,,,
TOI 4010.01,CONFIRMED,5.4146235,2.9417261,4983.075629,6.6139476,4888,4.45,0.880213,TESS,,,,,,,,,
TOI 4010.02,CONFIRMED,14.7091662,3.6278152,5047.932631,6.5471787,4888,4.45,0.880213,TESS,,,,,,,,,
TOI 4010.03,CONFIRMED,1.3483075,1.7568331,1206.353588,3.1949876,4888,4.45,0.880213,TESS,,,,,,,,,
TOI 4011.01,CANDIDATE,4.3359117,3.461,8530,13.9797,5815,4.1,1.51,TESS,,,,,,,,,
TOI 4012.01,CANDIDATE,1.82544,1.744,21650,11.7503,4324,4.49,0.77,TESS,,,,,,,,,
TOI 4013.01,CANDIDATE,2.6325313,4.167,4220,15.2766,5407,3.64,2.42,TESS,,,,,,,,,
TOI 4014.01,CANDIDATE,2.8067423,1.997,17630,13.4381,5863,4.48,0.98,TESS,,,,,,,,,
TOI 4015.01,CANDIDATE,4.7427131,3.115,13560,17.876,5947,4.12,1.51,TESS,,,,,,,,,
TOI 4019.01,FALSE POSITIVE,2.2963814,2.649,7950,20.9239,6620,4.04,1.87,TESS,,,,,,,,,
TOI 402.01,CONFIRMED,4.7559737,2.5469696,398.6310113,1.725417,5175.2,4.37657,0.841842,TESS,,,,,,,,,
TOI 402.02,CONFIRMED,17.1807214,2.1004813,680.1385904,2.1954034,5175.2,4.37657,0.841842,TESS,,,,,,,,,
TOI 4021.01,CANDIDATE,5.1175439,1.483,3090,12.6029,6429,3.92,2.07,TESS,,,,,,,,,
TOI 4024.01,CANDIDATE,6.3262148,5.353,4928,12.5231,5842,3.9,1.9,TESS,,,,,,,,,
TOI 4025.01,CANDIDATE,16.2840915,6.45,4600,7.99273,5770,4.29,1.2,TESS,,,,,,,,,
TOI 4027.01,CANDIDATE,3.6074546,2.197,1168,2.69934,5593,4.52,0.91,TESS,,,,,,,,,
TOI 4028.01,CANDIDATE,3.9589142,2.42,16160,15.2242,5963,4.3,1.22,TESS,,,,,,,,,
TOI 4029.01,CANDIDATE,5.8850401,3.622,3030,6.61503,5712.4,4.3,1.18,TESS,,,,,,,,,
TOI 403.01,CANDIDATE,3.532822,3.44312,11283.61942,13.474905,6153,4.34152,1.25,TESS,,,,,,,,,
TOI 4030.01,CANDIDATE,2.5089892,2.341,2970,5.46523,5574,4.44,0.99,TESS,,,,,,,,,
TOI 4031.01,CANDIDATE,10.0462596,2.1788712,18214.24788,16.4472821,5637.9,4.49,0.945159,TESS,,,,,,,,,
TOI 4032.01,FALSE POSITIVE,2.4567112,1.716,530,3.05136,6223,4.39,1.16,TESS,,,,,,,,,
TOI 4034.01,CANDIDATE,1.8020923,2.949,8570,17.3634,5760,3.92,1.85,TESS,,,,,,,,,
TOI 4036.01,FALSE POSITIVE,2.7761628,2.139,1340,6.58454,5778,3.92,1.84,TESS,,,,,,,,,
TOI 4037.01,FALSE POSITIVE,4.7257129,2.701,1740,10.5468,6139,3.71,2.48,TESS,,,,,,,,,
TOI 4038.01,CANDIDATE,4.2989288,3.022,4590,9.94472,5671,4.12,1.45,TESS,,,,,,,,,
TOI 4039.01,CANDIDATE,4.7308142,3.062,8780,9.85689,5777,4.42,1.05,TESS,,,,,,,,,
TOI 404.01,CANDIDATE,2.9626402,1.9096724,27118.32622,12.65489,5473,4.60845,0.718635,TESS,,,,,,,,,
TOI 4040.01,CANDIDATE,7.1357259,2.5094893,1047.420592,2.7853042,5446,4.57,0.835627,TESS,,,,,,,,,
TOI 4041.01,CANDIDATE,7.8808589,4.788,5120,10.2354,5914.8,4.17,1.41,TESS,,,,,,,,,
TOI 4042.01,CANDIDATE,2.3238426,2.391,9780,13.8867,5983.9,4.2,1.38,TESS,,,,,,,,,
TOI 4043.01,CANDIDATE,5.1191172,5.563,6317,13.0806,5926,4.01,1.7,TESS,,,,,,,,,
TOI 4044.01,FALSE POSITIVE,4.1508803,2.256,12290,8.31799,4460,4.56,0.73,TESS,,,,,,,,,
TOI 4046.01,CANDIDATE,0.7583741,0.748,850,5.4111,6209,4.13,1.56,TESS,,,,,,,,,
TOI 4047.01,CANDIDATE,4.5029619,4.169,2890,9.44788,8103,4.24,1.77,TESS,,,,,,,,,
TOI 4048.01,FALSE POSITIVE,1.972401,2.435,7460,14.7348,6184,4.1,1.6,TESS,,,,,,,,,
TOI 4049.01,CANDIDATE,31.4001189,2.545496,15097.0641,10.2456091,4953,4.55,0.791713,TESS,,,,,,,,,
TOI 405.01,FALSE POSITIVE,1.7560902,1.763,1650,7.52118,6249,4.28,1.29,TESS,,,,,,,,,
TOI 4050.01,CANDIDATE,4.6546139,1.365,5540,12.7473,5966,4.08,1.58,TESS,,,,,,,,,
TOI 4051.01,CANDIDATE,1.5373948,1.194,2710,5.76435,5091,4.36,1,TESS,,,,,,,,,
TOI 4052.01,FALSE POSITIVE,0.7409429,1.084,2460,4.58442,5406,4.53,0.87,TESS,,,,,,,,,
TOI 4054.01,CANDIDATE,17.356719,2.5707102,12730.27171,9.705386,4697,4.55,0.760629,TESS,,,,,,,,,
TOI 4055.01,CANDIDATE,4.567925,3.047,18440,14.2306,5675,4.41,1.04,TESS,,,,,,,,,
TOI 4056.01,CANDIDATE,5.0518907,3.743,3310,9.11036,6328.9,4.15,1.55,TESS,,,,,,,,,
TOI 4057.01,CANDIDATE,2.4076941,1.438,4810,7.15781,5702,4.46,0.98,TESS,,,,,,,,,
TOI 4059.01,CANDIDATE,2.0381761,1.988,23020,13.0071,4928,4.52,0.82,TESS,,,,,,,,,
TOI 406.01,CONFIRMED,13.1757294,2.1570272,2479.347714,1.9602373,3349,4.94138,0.388609,TESS,,,,,,,,,
TOI 406.02,CONFIRMED,6.614911,0.9654605,1060.571582,1.2731554,3349,4.94138,0.388609,TESS,,,,,,,,,
TOI 4062.01,CANDIDATE,6.7473822,2.112,14810,13.1026,5332,4.35,1.06,TESS,,,,,,,,,
TOI 4064.01,CANDIDATE,3.8823511,2.6909833,3177.344653,9.5364228,5622.4,3.98,1.68668,TESS,,,,,,,,,
TOI 4065.01,CANDIDATE,3.5908038,3.027,6690,9.85407,5657,4.3,1.18,TESS,,,,,,,,,
TOI 4066.01,CANDIDATE,6.7201811,3.187,18030,11.5271,4914,4.49,0.85,TESS,,,,,,,,,
TOI 4067.01,FALSE POSITIVE,3.6772391,4.2517064,13763.21164,13.2496189,5801,4.36,1.11792,TESS,,,,,,,,,
TOI 4068.01,FALSE POSITIVE,1.1578392,1.363,9660,11.2362,6409,4.4,1.18,TESS,,,,,,,,,
TOI 4069.01,CANDIDATE,2.7240303,1.649,12600,10.9383,5366,4.47,0.93,TESS,,,,,,,,,
TOI 4070.01,CANDIDATE,3.1504798,1.096,9210,10.0008,5229,4.49,0.89,TESS,,,,,,,,,
TOI 4071.01,CANDIDATE,6.5169955,2.416,930,2.26174,4937.5,4.64,0.71,TESS,,,,,,,,,
TOI 4074.01,CANDIDATE,3.2175013,3.2,11871,16.011,7932,4.32,1.56,TESS,,,,,,,,,
TOI 4076.01,CANDIDATE,4.3965758,2.827,6250,9.71601,5957,4.3,1.23,TESS,,,,,,,,,
TOI 4077.01,CANDIDATE,5.5679111,2.4294368,12867.44568,9.5108395,4887,4.53,0.801525,TESS,,,,,,,,,
TOI 4079.01,CANDIDATE,1.9872259,2.486,19450,15.6112,6178,4.44,1.08,TESS,,,,,,,,,
TOI 408.01,FALSE POSITIVE,1.33679,1.488,700,2.70732,5600,4.43748,0.98,TESS,,,,,,,,,
TOI 4080.01,CANDIDATE,3.7519831,2.891,17240,12.9516,5389,4.43,0.97,TESS,,,,,,,,,
TOI 4081.01,CANDIDATE,9.2584055,3.8583323,2039.819559,11.7073433,5707,3.64,2.53632,TESS,,,,,,,,,
TOI 4082.01,CANDIDATE,4.625568,3.645,9810,13.2242,5972,4.23,1.34,TESS,,,,,,,,,
TOI 4083.01,FALSE POSITIVE,2.0714803,3.108,1660,9.7546,7047,3.85,2.46,TESS,,,,,,,,,
TOI 4084.01,CANDIDATE,15.634183,2.888,12980,11.238,5725,4.49,0.96,TESS,,,,,,,,,
TOI 4085.01,CANDIDATE,2.8285323,2.7144158,9695.97551,10.3779772,5257,4.37,1.02586,TESS,,,,,,,,,
TOI 4086.01,CANDIDATE,5.6917579,5.3459619,5379.16838,12.6894204,5783,4.01,1.66513,TESS,,,,,,,,,
TOI 4087.01,CONFIRMED,3.1774814,2.824,14190,13.9016,6071,4.39,1.12,TESS,,,,,,,,,
TOI 4088.01,CANDIDATE,2.7284428,2.201,10460,12.71,5686,4.28,1.21,TESS,,,,,,,,,
